,time_5000,time_2000,time_10000,adaptive rowing category,age,height,weight,weight_class,profile_id
46328,1152.7,427.9,2349.7,able,40,172.7,86.2,H,1335875
46331,1054.9,398.4,2169.1,able,40,190.5,97.5,H,1335885
46333,1278.8,483.5,2746.8,able,49,177.8,99.3,H,1335907
46359,1199.5,461.1,2487.5,able,41,172.7,72.6,L,1336120
46361,1373.6,505.6,3014.5,able,49,182.9,120.2,H,1336123
46374,1355.1,515.8,2814.2,able,26,165.1,54.4,L,1336253
46377,1159.6,556.0,2345.4,able,34,175.3,108.9,H,1336272
46383,1089.1,413.9,2427.1,able,17,180.3,68.0,L,1336304
46395,1135.5,439.9,2353.4,able,37,190.5,95.3,H,1336371
46412,1065.7,408.1,2236.2,able,28,193.0,129.7,H,1336461
46424,1350.7,529.3,2722.4,able,48,170.2,92.1,H,1336534
46440,1371.7,490.6,2863.9,able,45,170.2,68.0,H,1336677
46448,1095.5,406.4,2281.6,able,38,193.0,111.1,H,1336708
46452,1162.9,447.9,2438.1,able,52,177.8,86.2,H,1336741
46464,1333.5,503.7,2985.4,able,49,172.7,70.3,L,1336850
46469,1525.8,577.4,3117.3,able,47,160.0,62.6,L,1336892
46478,1312.2,477.3,2698.5,able,19,162.6,53.1,L,1336974
46481,1072.4,388.3,2224.0,able,28,195.6,99.8,H,1336979
46484,1466.6,590.6,3177.8,able,42,167.6,93.9,H,1336994
46523,1108.9,434.9,2328.1,able,47,193.0,102.1,H,1337294
46542,1333.4,524.1,2797.5,able,39,170.2,59.9,H,1337400
46544,1154.6,451.8,2366.6,able,72,175.3,73.9,L,1337402
46549,1152.3,434.1,2602.5,able,47,182.9,83.9,H,1337439
46555,1230.3,468.6,2636.2,able,47,172.7,72.6,L,1337482
46569,1152.0,416.1,2616.6,able,46,193.0,97.5,H,1337559
46572,1296.8,479.5,2573.9,able,43,177.8,101.2,H,1337570
46599,1178.0,451.7,2353.8,able,35,170.2,68.9,L,1337802
46601,1097.9,412.6,2247.9,able,43,190.5,93.0,H,1337821
46605,1253.8,463.5,2547.8,able,56,198.1,104.8,H,1337837
46628,1233.4,468.6,2578.7,able,37,177.8,86.2,H,1337936
46630,1049.9,413.0,2161.7,able,41,195.6,116.6,H,1337947
46634,1135.7,438.0,2345.0,able,52,190.5,78.0,H,1337964
46637,1417.4,504.3,2875.2,able,42,180.3,120.2,H,1337974
46659,1324.7,488.3,2764.4,able,28,188.0,74.8,H,1338102
46676,1197.8,449.3,2530.5,able,26,182.9,103.9,H,1338163
46688,1371.2,590.8,2824.7,able,34,167.6,60.8,L,1338305
46694,1253.8,505.0,2570.1,able,52,185.4,73.9,L,1338325
46695,1146.8,444.8,2478.1,able,16,175.3,54.9,L,1338333
46721,1145.4,446.2,2383.5,able,32,182.9,88.5,H,1338470
46724,1286.2,468.3,2630.0,able,51,177.8,79.4,H,1338482
46727,1155.9,416.9,2590.5,able,36,182.9,105.2,H,1338511
46750,1115.7,423.4,2383.9,able,39,180.3,67.1,L,1338629
46753,1169.8,436.3,2467.5,able,33,180.3,86.2,H,1338640
46760,1064.2,407.6,2209.6,able,38,188.0,82.6,H,1338702
46761,1139.5,433.7,2329.8,able,58,188.0,79.4,H,1338707
46764,1315.0,513.2,2697.1,PR3 (PD),66,177.8,86.2,H,1338720
46776,1193.9,455.8,2576.7,able,35,177.8,77.1,H,1338827
46825,1108.5,477.3,2365.1,able,53,195.6,107.0,H,1339116
46830,1225.8,508.0,2593.4,able,47,182.9,108.0,H,1339133
46834,1199.0,452.9,2492.9,able,47,182.9,79.4,H,1339145
46842,1276.7,493.1,2628.9,able,69,185.4,81.6,H,1339174
46843,1277.0,484.3,2551.8,able,65,177.8,93.0,H,1339176
46883,1138.9,439.8,2330.1,able,33,177.8,81.6,H,1339520
46891,1232.4,533.5,2552.4,able,57,182.9,84.8,H,1339621
46895,1401.4,548.7,3387.4,able,71,185.4,89.8,H,1339640
46913,1341.9,531.0,2828.7,able,72,170.2,69.9,L,1339752
46929,1268.4,476.3,2680.4,able,47,170.2,71.7,L,1339876
46932,1188.0,455.0,2435.0,able,59,177.8,72.6,L,1339887
46933,1173.0,448.1,2427.0,able,50,175.3,69.9,L,1339890
46941,1087.4,419.5,2339.8,able,34,188.0,90.7,H,1339943
46950,1307.3,504.4,2638.1,able,56,182.9,95.3,H,1340022
46953,1259.9,480.4,2648.7,able,51,182.9,77.1,H,1340038
46962,1264.8,517.6,2734.4,able,61,175.3,72.1,L,1340082
46966,1312.9,487.5,2774.9,able,45,180.3,71.2,L,1340105
46979,1141.2,428.4,2384.7,able,40,180.3,99.8,H,1340143
46980,1092.4,391.9,2239.5,able,42,185.4,93.0,H,1340146
46991,1378.5,517.5,2909.4,able,53,170.2,64.0,H,1340219
47001,1307.7,471.2,2653.2,able,48,177.8,81.2,H,1340273
47010,1181.5,448.4,2468.6,able,45,182.9,73.9,L,1340295
47015,1168.8,446.2,2365.1,able,54,177.8,77.1,H,1340318
47038,1361.7,491.7,2961.6,able,39,180.3,95.3,H,1340482
47046,1340.5,563.7,2912.4,able,56,175.3,72.1,L,1340525
47047,1123.6,422.4,2326.2,able,42,175.3,90.7,H,1340528
47051,1075.4,413.9,2248.6,able,56,188.0,98.0,H,1340562
47064,1219.5,467.1,2429.6,able,37,172.7,101.6,H,1340630
47079,1233.0,465.2,2514.3,able,48,182.9,73.9,L,1340697
47082,1143.3,440.2,2377.4,able,58,182.9,83.0,H,1340707
47091,1093.7,407.3,2387.1,able,45,190.5,99.8,H,1340747
47104,1145.3,421.5,2357.7,able,43,175.3,74.8,H,1340851
47105,1447.6,542.2,3350.8,able,44,177.8,77.1,H,1340853
47112,1192.6,466.7,2512.1,able,47,190.5,104.3,H,1340887
47127,1125.2,420.0,2418.6,able,44,182.9,90.7,H,1340977
47135,1255.7,471.7,2703.5,able,44,172.7,72.6,L,1341015
47136,1174.8,493.2,2686.4,able,42,190.5,79.8,H,1341020
47143,1132.0,435.9,2466.7,able,36,190.5,104.3,H,1341061
47150,1508.7,592.4,2989.7,able,63,190.5,93.0,H,1341096
47160,1374.4,523.6,2992.6,able,51,172.7,72.6,L,1341131
47166,1357.3,510.1,2725.7,able,48,157.5,67.1,H,1341168
47173,1303.1,455.0,2614.6,able,47,177.8,81.2,H,1341214
47178,1500.0,489.4,2970.8,able,32,185.4,108.0,H,1341258
47205,1253.4,463.3,2610.3,able,40,185.4,93.0,H,1341539
47218,1360.8,516.7,2986.7,able,48,165.1,58.1,L,1341624
47220,1300.5,484.9,2641.1,able,60,175.3,78.5,H,1341630
47235,1200.1,461.1,2421.5,able,63,182.9,73.0,L,1341694
47257,1428.4,504.3,2747.8,able,44,182.9,84.8,H,1341826
47262,1238.5,472.1,2517.0,able,29,165.1,56.2,L,1341867
47278,1391.5,499.8,2945.9,able,25,167.6,59.0,L,1341972
47295,1271.2,461.4,2587.8,able,54,172.7,80.7,L,1342083
47316,1059.5,399.5,2262.8,able,28,195.6,89.8,H,1342188
47322,1183.3,457.2,2460.5,able,55,180.3,83.9,H,1342208
47353,1202.0,460.0,2610.9,able,67,188.0,102.1,H,1342330
47362,1245.8,463.5,2731.0,able,39,177.8,87.1,H,1342392
47384,1104.0,447.4,2325.0,able,47,190.5,97.5,H,1342474
47394,1120.4,429.5,2346.9,able,64,182.9,84.8,H,1342551
47412,1293.6,469.1,2680.9,able,59,180.3,99.8,H,1342662
47444,1121.0,418.9,2398.7,able,47,172.7,86.2,H,1342877
47457,1310.0,469.4,2663.8,able,55,190.5,98.4,H,1342972
47464,1218.4,448.4,2543.0,able,33,182.9,79.8,L,1343035
47466,1395.6,560.8,3105.4,able,42,177.8,73.0,L,1343039
47485,1153.0,428.0,2396.1,able,22,188.0,78.0,H,1343133
47496,1452.2,542.1,3082.8,able,65,167.6,73.9,H,1343168
47497,1095.7,418.3,2300.6,able,43,177.8,72.1,L,1343171
47500,1243.6,483.8,2624.9,able,50,172.7,64.0,L,1343195
47510,1230.3,471.6,2633.4,able,41,188.0,87.1,H,1343233
47537,1422.4,477.5,3156.2,able,37,170.2,65.8,H,1343359
47547,1320.6,522.4,2812.5,able,27,160.0,54.4,L,1343427
47551,1157.0,426.3,2589.0,able,51,172.7,71.2,H,1343438
47552,1215.9,459.2,2495.7,able,61,180.3,81.6,H,1343442
47554,1225.8,459.2,2628.4,able,51,177.8,83.9,H,1343460
47555,1363.4,532.2,2865.7,able,49,162.6,54.4,L,1343474
47585,1461.5,664.0,2896.1,able,67,160.0,50.8,L,1343655
47589,1145.6,422.4,2639.1,able,39,180.3,91.2,H,1343667
47609,1235.6,474.4,2610.1,able,39,177.8,74.8,H,1343747
47639,1175.4,456.4,2916.5,able,54,190.5,104.8,H,1343905
47642,1398.0,529.1,2865.0,able,56,170.2,68.9,H,1343912
47663,1435.3,574.4,2642.4,able,47,182.9,123.4,H,1344012
47665,1254.9,494.7,2637.7,able,54,185.4,88.0,H,1344016
47675,1156.5,440.9,2355.5,able,56,185.4,85.7,H,1344071
47679,1704.1,565.7,3227.4,able,55,175.3,79.8,H,1344093
47680,1190.5,455.5,2456.5,able,47,177.8,76.2,H,1344095
47684,1066.7,401.0,2243.2,able,38,182.9,96.6,H,1344106
47705,1784.9,766.1,3505.4,able,10,147.3,34.0,L,1344177
47706,1194.9,446.6,2549.6,able,19,200.7,79.4,H,1344179
47709,1102.3,417.7,2364.1,able,59,193.0,94.8,H,1344191
47710,1311.7,551.7,2731.7,able,52,182.9,88.0,H,1344192
47720,1179.1,443.8,2513.8,able,35,188.0,95.3,H,1344254
47745,1480.0,583.0,2985.0,able,33,188.0,135.6,H,1344333
47784,1151.2,468.8,2455.0,able,50,193.0,91.2,H,1344550
47795,1457.7,569.5,3366.3,able,14,175.3,93.0,H,1344627
47796,1437.5,542.1,3228.0,able,51,170.2,76.2,L,1344633
47810,1162.3,415.8,2413.6,able,28,172.7,77.1,L,1344681
47836,1255.0,475.3,2729.9,able,77,180.3,78.9,H,1344801
47845,1069.3,393.4,2188.7,able,41,193.0,99.8,H,1344839
47870,1283.2,509.6,2671.7,able,36,170.2,54.4,L,1344950
47882,1168.4,449.0,2468.8,able,47,193.0,98.0,H,1345014
47892,1157.2,423.8,2490.1,able,25,190.5,99.8,H,1345081
47895,1103.3,422.5,2292.1,able,60,188.0,94.8,H,1345097
47949,1146.5,458.8,2312.4,able,42,177.8,88.9,H,1345338
47969,1054.9,393.7,2188.0,able,57,195.6,103.9,H,1345432
48016,1116.7,416.2,2380.5,able,38,188.0,89.8,H,1345657
48020,1264.9,464.7,2924.5,able,32,190.5,103.0,H,1345694
48026,1235.6,465.5,2999.9,able,38,180.3,82.1,H,1345717
48032,1057.0,407.2,2188.1,able,40,182.9,88.0,H,1345751
48036,1181.7,446.7,2443.9,able,55,175.3,73.9,L,1345789
48052,1042.8,389.3,2188.5,able,38,190.5,88.0,H,1345860
48059,1198.2,458.3,2579.1,able,16,177.8,68.5,H,1345890
48062,1230.8,562.7,2501.6,able,51,193.0,106.6,H,1345897
48064,1465.4,544.4,2940.9,able,62,165.1,64.4,H,1345903
48082,1162.5,438.4,2565.3,able,32,188.0,83.0,H,1345997
48116,1478.6,520.7,2880.7,able,35,172.7,57.6,L,1346163
48123,1197.8,435.2,2573.1,able,40,175.3,69.9,L,1346203
48157,1406.7,524.3,2919.7,able,31,190.5,88.9,H,1346361
48191,1185.5,457.1,2597.4,able,39,182.9,99.8,H,1346554
48193,1266.0,476.6,2510.6,able,61,180.3,94.8,H,1346558
48284,1331.4,464.6,2393.5,able,52,193.0,99.8,H,1346994
48327,1196.4,496.3,2493.6,able,54,185.4,106.6,H,1347191
48359,1247.4,489.1,2676.8,able,47,177.8,71.2,L,1347345
48370,1056.9,398.9,2178.5,able,36,185.4,72.1,L,1347384
48372,1096.0,407.4,2265.8,able,43,188.0,95.3,H,1347399
48396,1198.6,469.2,2484.6,able,55,188.0,106.1,H,1347541
48397,1144.3,446.2,2406.1,able,56,180.3,78.5,H,1347563
48414,1327.3,492.7,2825.8,able,59,182.9,88.0,H,1347659
48440,1099.5,409.0,2236.7,able,37,198.1,104.3,H,1347793
48459,1294.3,537.9,2752.1,able,53,177.8,83.0,H,1347892
48466,1153.7,429.8,2492.4,able,28,185.4,77.1,H,1347927
48467,1163.3,444.3,2409.8,able,63,185.4,74.8,L,1347928
48470,1321.3,487.9,2763.9,able,26,167.6,70.3,H,1347935
48472,1251.6,476.5,2643.1,able,50,180.3,86.2,H,1347948
48474,1430.2,535.9,3042.3,able,69,188.0,86.2,H,1347959
48513,1319.1,475.5,2766.6,able,55,185.4,133.8,H,1348208
48519,1297.0,505.6,2901.4,able,43,182.9,69.9,L,1348241
48536,1395.4,516.0,2977.4,able,42,160.0,64.9,H,1348355
48544,1185.4,448.8,2895.4,able,44,180.3,81.6,H,1348392
48545,1229.9,466.8,2581.2,able,56,172.7,62.6,L,1348393
48548,1170.5,429.1,2383.5,able,41,185.4,74.8,L,1348413
48555,1034.8,390.0,2209.3,able,50,182.9,99.8,H,1348443
48577,1184.8,470.8,2516.9,able,58,182.9,73.0,L,1348559
48580,1260.5,458.8,2591.2,able,35,193.0,108.9,H,1348578
48583,1277.4,505.7,2691.2,able,64,172.7,64.9,L,1348610
48585,1345.9,503.7,2854.4,able,51,193.0,102.1,H,1348615
48590,1258.6,459.8,2457.4,able,33,180.3,99.8,H,1348640
48594,1189.0,459.5,2533.2,able,51,190.5,97.1,H,1348660
48603,1132.4,471.4,2546.0,able,38,177.8,95.3,H,1348697
48611,1195.9,446.9,2380.3,able,51,180.3,76.2,H,1348730
48620,1266.9,475.4,2455.9,able,59,208.3,130.6,H,1348790
48621,1269.0,528.6,2624.8,able,60,172.7,82.1,H,1348803
48623,1244.7,473.6,2600.6,able,60,177.8,99.8,H,1348823
48629,1090.2,394.1,2394.0,able,34,190.5,100.7,H,1348854
48636,1135.3,432.7,2363.0,able,50,180.3,86.2,H,1348876
48640,1297.4,476.0,2590.5,able,39,182.9,94.8,H,1348885
48654,1124.7,402.5,2293.6,able,36,180.3,89.8,H,1348932
48684,1246.5,441.4,2429.8,able,37,177.8,88.9,H,1349116
48697,1287.2,492.2,2680.9,able,49,190.5,92.1,H,1349163
48698,1138.0,437.0,2447.6,able,55,185.4,92.1,H,1349164
48700,1267.7,497.8,2708.1,able,73,180.3,82.6,H,1349171
48719,1111.9,435.0,2267.9,able,40,172.7,73.0,L,1349234
48732,1416.7,552.0,2928.8,able,50,167.6,57.6,L,1349285
48744,1254.8,461.4,2599.4,able,58,175.3,79.8,H,1349346
48757,1266.0,495.3,2622.3,able,61,177.8,72.1,L,1349414
48761,1175.5,552.6,2396.0,able,50,175.3,96.2,H,1349439
48762,1481.7,552.4,3020.4,able,48,170.2,72.1,H,1349440
48794,1140.6,438.8,2386.2,able,57,185.4,77.1,H,1349581
48801,1179.0,484.0,2494.0,able,54,177.8,7.3,H,1349640
48803,1387.1,523.0,2674.9,able,53,188.0,96.2,H,1349682
48804,1263.0,443.2,2528.7,able,34,182.9,74.4,H,1349689
48821,1576.5,616.3,2976.0,able,64,162.6,74.8,H,1349754
48823,1269.9,505.0,2623.3,able,62,190.5,93.4,H,1349756
48832,1318.0,538.5,2730.4,able,34,180.3,115.7,H,1349780
48833,1320.2,452.2,2712.3,able,17,177.8,63.0,L,1349781
48860,1662.6,582.5,3178.0,able,48,165.1,83.5,H,1349905
48866,1185.1,465.4,2373.0,able,40,182.9,109.8,H,1349936
48898,1490.9,501.4,2918.7,able,40,165.1,68.9,L,1350172
48935,1398.1,538.5,2769.1,able,50,182.9,89.8,H,1350363
48941,1533.3,579.9,3287.7,able,55,162.6,63.0,H,1350423
48945,1232.9,467.3,2545.5,able,18,162.6,64.0,L,1350445
48947,1183.0,454.9,2493.0,able,45,193.0,95.3,H,1350455
48951,1179.3,455.9,2390.1,able,37,185.4,102.1,H,1350471
48954,1224.3,449.5,2603.7,able,31,185.4,89.8,H,1350502
48978,1298.4,495.7,2777.4,able,59,177.8,88.0,H,1350661
49008,1163.9,435.3,2384.0,able,49,180.3,86.2,H,1350867
49018,1112.1,415.1,2272.6,able,50,177.8,83.9,H,1350934
49052,1166.0,460.7,2373.9,able,45,195.6,99.8,H,1351113
49079,1110.3,420.7,2375.9,able,51,188.0,110.2,H,1351243
49087,1205.5,455.5,2542.9,able,38,177.8,78.9,H,1351286
49092,1168.4,459.9,2471.5,able,49,195.6,98.9,H,1351303
49095,1136.2,438.3,2315.1,able,52,182.9,69.9,L,1351320
49107,1159.6,430.9,2376.0,able,47,177.8,74.4,L,1351388
49116,1194.3,483.8,2486.6,able,57,180.3,81.2,H,1351451
49126,1200.1,468.6,2457.2,able,43,188.0,83.0,H,1351508
49135,1547.7,526.3,3282.5,able,14,167.6,59.9,H,1351576
49138,1358.9,490.6,3018.5,able,54,182.9,95.3,H,1351599
49139,1179.8,446.3,2403.2,able,37,182.9,94.8,H,1351600
49157,1320.5,431.3,2586.6,able,43,193.0,104.3,H,1351697
49190,1260.3,445.2,2245.3,able,21,182.9,90.7,H,1351864
49194,1246.9,558.4,2639.3,able,39,185.4,112.9,H,1351894
49205,1118.8,407.4,2366.7,able,30,185.4,93.0,H,1351955
49206,1263.7,479.9,2657.6,able,27,165.1,56.7,L,1351956
49207,1210.3,457.8,2599.5,able,50,180.3,81.6,H,1351963
49208,1089.3,384.2,2219.8,able,30,200.7,107.0,H,1351972
49278,1399.8,557.4,3049.8,able,60,157.5,63.5,H,1352356
49312,1234.4,482.5,2517.6,able,46,177.8,67.1,L,1352566
49330,1203.6,474.1,2695.0,able,32,170.2,78.0,H,1352638
49342,1056.1,400.0,2250.4,able,27,193.0,108.0,H,1352719
49343,1175.1,446.7,2383.6,able,40,190.5,87.5,H,1352721
49385,1364.4,486.9,2669.8,able,44,177.8,83.9,H,1352946
49405,1424.2,491.5,2919.4,able,31,162.6,60.8,L,1353075
49407,1364.6,547.4,2962.2,able,45,162.6,59.9,L,1353101
49436,1124.6,420.0,2309.5,able,49,177.8,72.1,L,1353211
49440,1095.9,415.1,2251.9,able,46,190.5,83.9,H,1353233
49446,1101.8,411.7,2287.4,able,56,182.9,90.7,H,1353252
49469,1672.9,652.6,3568.4,able,70,182.9,70.3,L,1353375
49474,1294.5,471.3,2540.1,able,54,182.9,90.7,H,1353384
49493,1258.7,480.8,2583.5,able,62,182.9,93.0,H,1353473
49496,1197.6,463.7,2502.3,able,65,175.3,74.4,L,1353479
49505,1333.9,470.0,2797.4,able,35,185.4,86.2,H,1353539
49507,1184.3,452.2,2374.3,able,51,182.9,95.3,H,1353549
49519,1225.4,490.1,2549.5,able,68,188.0,104.8,H,1353584
49535,1625.2,560.0,3132.1,able,37,165.1,59.9,H,1353676
49553,1127.5,421.6,2335.2,able,44,180.3,73.9,L,1353804
49565,1277.7,493.3,2746.4,able,54,172.7,81.6,H,1353880
49570,1214.2,479.2,2683.5,able,51,193.0,108.9,H,1353911
49586,1217.5,473.8,2737.6,able,56,182.9,72.1,L,1353991
49599,1145.1,404.9,2267.3,able,24,195.6,119.7,H,1354052
49600,1334.6,485.7,2865.6,able,50,167.6,64.4,H,1354053
49610,1182.0,464.7,2424.5,able,42,185.4,94.8,H,1354097
49615,1124.1,446.3,2283.4,able,48,190.5,93.9,H,1354123
49616,1346.6,585.8,2758.4,able,60,167.6,83.9,H,1354127
49627,1001.0,372.3,2066.0,able,35,193.0,99.8,H,1354185
49640,1290.0,507.0,2664.6,able,50,177.8,96.2,H,1354222
49669,1925.5,633.2,4089.4,able,9,137.2,36.3,L,1354347
49690,1132.3,437.9,2287.0,able,46,188.0,78.0,H,1354434
49717,1159.8,435.8,2477.6,able,26,188.0,84.8,H,1354593
49727,1576.7,578.2,3398.6,able,55,167.6,63.5,H,1354685
49730,1113.9,419.3,2362.2,able,47,175.3,73.5,L,1354700
49740,1111.0,428.1,2408.2,able,33,188.0,96.2,H,1354797
49748,1231.5,466.5,2538.2,able,46,188.0,83.9,H,1354816
49769,1103.5,426.3,2266.1,able,46,177.8,88.5,H,1354952
49779,1266.0,470.3,2619.6,able,52,185.4,85.3,H,1355007
49784,1111.7,418.6,2262.7,able,42,185.4,74.8,L,1355041
49789,1238.7,460.1,2657.8,able,56,180.3,103.4,H,1355067
49798,1213.6,464.0,2543.7,able,54,193.0,91.6,H,1355110
49807,1448.4,564.1,3147.2,able,58,175.3,92.1,H,1355177
49810,1115.2,415.4,2287.8,able,48,193.0,122.5,H,1355195
49814,1185.7,454.7,2484.9,able,58,182.9,90.7,H,1355228
49815,1158.1,449.2,2391.7,able,55,175.3,69.9,L,1355235
49821,1124.5,430.4,2383.3,able,43,193.0,104.8,H,1355268
49828,1269.1,454.2,2680.6,able,39,172.7,84.8,H,1355303
49847,1430.3,531.1,2807.6,able,72,185.4,74.8,L,1355406
49852,1137.8,426.2,2350.4,able,57,175.3,74.4,L,1355424
49858,1109.6,425.8,2277.3,able,52,180.3,74.8,H,1355470
49880,1199.6,453.2,2403.1,able,54,180.3,88.0,H,1355592
49891,1331.7,509.3,2737.9,able,43,167.6,69.9,L,1355632
49909,1142.1,424.0,2346.8,able,49,188.0,88.9,H,1355724
49913,1217.7,471.3,2468.7,able,58,177.8,115.2,H,1355750
49919,1682.0,534.4,2906.7,able,52,175.3,74.8,L,1355779
49927,1322.8,588.7,2748.0,able,56,177.8,68.0,L,1355817
49935,1077.2,388.4,2229.2,able,28,185.4,108.0,H,1355857
49954,1059.4,395.3,2185.6,able,56,193.0,89.8,H,1355968
49957,1166.2,438.7,2453.7,able,53,180.3,99.8,H,1355995
49970,1174.9,459.8,2496.5,able,56,188.0,81.6,H,1356092
49976,1048.7,388.9,2200.0,able,18,185.4,82.1,H,1356136
49978,1380.0,545.0,3002.5,able,51,167.6,73.9,L,1356138
50000,1342.1,473.9,2729.9,able,51,180.3,99.8,H,1356280
50005,1386.2,521.5,2978.4,able,51,177.8,78.0,L,1356307
50013,1499.3,559.0,3154.6,able,52,188.0,121.6,H,1356360
50039,1284.9,455.9,2510.8,able,55,180.3,73.9,L,1356441
50040,1274.9,489.3,2609.0,able,53,182.9,94.8,H,1356442
50055,1189.4,453.5,2464.2,able,54,182.9,87.1,H,1356554
50058,1443.2,540.8,3465.2,able,40,165.1,79.8,H,1356565
50065,1378.9,478.7,2698.8,able,47,175.3,79.8,H,1356599
50080,1392.7,533.9,2628.8,able,33,177.8,104.8,H,1356660
50089,1194.4,436.1,2544.4,able,38,182.9,84.8,H,1356696
50097,1376.8,523.2,2783.9,able,73,185.4,78.0,H,1356735
50108,1741.2,587.1,3347.6,able,46,177.8,74.8,H,1356788
50122,1623.9,623.1,3370.7,able,39,152.4,63.5,H,1356896
50123,1065.6,397.3,2206.6,able,37,193.0,108.9,H,1356910
50125,1250.6,479.8,2682.7,able,48,193.0,122.5,H,1356921
50143,1231.9,474.2,2496.5,able,59,182.9,89.8,H,1357031
50144,1537.8,589.2,3385.6,able,73,177.8,88.0,H,1357033
50148,1345.1,504.8,2964.5,able,48,193.0,87.1,H,1357039
50149,1174.4,412.8,2428.6,able,33,172.7,91.6,H,1357047
50155,1128.0,427.0,2419.1,able,52,177.8,91.6,H,1357106
50156,1040.5,393.0,2125.4,able,43,193.0,88.5,H,1357109
50162,1368.9,569.1,2750.5,able,51,170.2,79.4,H,1357152
50175,1119.3,429.2,2361.9,able,47,182.9,73.0,L,1357198
50178,1168.6,432.9,2363.4,able,54,177.8,70.8,L,1357217
50181,1038.8,373.9,2197.3,able,34,180.3,106.1,H,1357220
50192,1190.2,455.6,2463.7,able,41,182.9,86.2,H,1357262
50195,1159.0,430.7,2515.5,able,41,190.5,97.5,H,1357275
50213,1155.2,451.2,2368.5,able,61,182.9,68.9,L,1357381
50228,1166.0,483.6,2457.0,able,43,165.1,58.1,L,1357461
50253,1240.5,469.6,2541.5,able,58,180.3,68.0,L,1357605
50272,1095.7,413.9,2265.5,able,31,177.8,74.4,H,1357721
50291,1105.3,417.0,2263.3,able,45,180.3,66.2,L,1357808
50303,1152.3,433.2,2331.0,able,54,177.8,78.0,H,1357859
50306,1074.6,399.9,2302.5,able,37,188.0,94.3,H,1357879
50308,1652.8,691.3,3517.0,able,60,170.2,78.0,H,1357884
50332,1224.8,479.6,2551.4,able,50,188.0,89.8,H,1357983
50344,1468.6,559.4,3308.0,able,33,167.6,73.9,H,1358045
50349,1249.4,473.9,2651.9,able,73,170.2,76.7,H,1358064
50351,1168.7,436.4,2411.1,able,63,177.8,74.8,L,1358073
50382,1343.6,522.9,2917.4,able,42,175.3,70.3,H,1358236
50395,1415.4,527.4,2921.9,able,35,175.3,88.5,H,1358282
50458,1236.8,488.0,2471.9,able,53,170.2,69.9,L,1358654
50462,1219.9,476.0,2476.5,able,64,167.6,72.1,L,1358679
50463,1400.2,537.1,2888.0,able,40,160.0,79.8,H,1358683
50478,1564.4,608.9,2976.3,able,46,180.3,94.8,H,1358783
50480,1269.0,469.5,2676.2,able,52,182.9,86.6,H,1358791
50484,1313.2,478.6,2566.5,able,62,180.3,84.8,H,1358801
50493,1225.3,467.5,2573.2,able,46,177.8,73.0,L,1358881
50495,1214.6,469.1,2585.9,able,61,175.3,79.8,H,1358889
50498,1227.7,464.4,2478.5,able,41,177.8,86.2,H,1358905
50505,1459.5,534.0,2952.3,able,52,177.8,64.9,H,1358924
50508,1218.0,462.0,2489.9,able,48,177.8,69.9,L,1358928
50511,1113.7,416.3,2368.2,able,20,172.7,82.6,H,1358957
50513,1408.6,471.0,2657.3,able,42,175.3,73.9,L,1358967
50516,1134.6,435.4,2320.0,able,37,180.3,83.9,H,1358983
50517,1135.8,475.6,2316.5,able,49,190.5,94.3,H,1358986
50518,1160.3,438.2,2392.2,able,62,172.7,74.4,L,1358992
50519,1214.3,450.9,2499.5,able,62,177.8,103.0,H,1358996
50525,1380.8,519.4,2859.7,able,44,165.1,54.9,L,1359023
50530,1238.8,482.5,2656.9,able,60,185.4,79.4,H,1359055
50539,1341.0,499.3,2755.9,able,54,172.7,72.1,L,1359129
50546,1296.2,503.4,3026.8,able,39,172.7,83.9,H,1359154
50553,1107.1,419.2,2325.3,able,45,193.0,108.0,H,1359192
50556,1327.3,492.1,2813.8,able,47,177.8,79.8,H,1359203
50568,1168.4,437.7,2660.7,able,20,188.0,74.8,L,1359240
50578,1183.6,437.4,2576.8,able,47,190.5,87.1,H,1359308
50587,1243.0,452.6,2608.3,able,37,180.3,78.9,H,1359339
50596,1356.9,526.9,2887.3,able,74,185.4,81.6,H,1359393
50601,1070.2,405.8,2224.6,able,43,188.0,95.3,H,1359428
50625,1101.0,423.4,2274.9,able,35,190.5,99.8,H,1359520
50630,1091.0,422.9,2216.7,able,46,180.3,74.8,L,1359558
50634,1105.6,422.9,2350.3,able,48,182.9,81.2,H,1359579
50641,1422.6,552.0,2983.9,able,62,172.7,74.4,L,1359607
50644,1356.9,515.5,2814.0,able,37,165.1,72.6,H,1359636
50657,1102.2,413.5,2278.3,able,41,185.4,90.7,H,1359707
50673,1529.7,569.1,2995.5,able,55,180.3,126.1,H,1359816
50683,1225.6,452.9,2492.6,able,56,175.3,78.0,H,1359854
50708,1153.3,425.0,2379.2,able,33,177.8,72.6,L,1359974
50714,1374.1,496.4,3071.2,able,66,185.4,117.9,H,1359999
50715,1301.1,496.7,2629.8,able,55,170.2,73.9,H,1360008
50719,1134.9,433.5,2465.9,able,56,190.5,85.7,H,1360029
50725,1329.0,528.3,2768.6,able,26,165.1,74.4,H,1360045
50752,1198.7,447.4,2392.9,able,64,177.8,84.8,H,1360205
50756,1279.5,498.2,2649.9,able,58,198.1,99.8,H,1360250
50765,1060.1,389.8,2256.5,able,43,172.7,73.9,L,1360286
50782,1100.1,421.8,2272.8,able,51,188.0,99.8,H,1360420
