,profile_id,result_1,result_100,result_1000,result_10000,result_100000,result_2000,result_21097,result_30,result_4,result_42195,result_500,result_5000,result_60,result_6000,adaptive rowing category,age,height,weight,weight_class,gender
295,12040,,,,2783.7,,512.5,,,,,,1364.5,,,able,61,182.9,106.1,H,M
296,12072,,,227.0,2696.3,,567.4,6172.7,6674.0,,,,1308.7,13052.0,1604.8,able,64,177.8,93.9,H,M
297,12123,,,,2319.8,,,5560.3,7615.0,,11453.2,,,15270.0,1377.4,able,48,185.4,89.8,H,M
298,12129,332.0,16.9,204.8,2384.1,,431.2,5247.5,7629.0,1153.0,10721.0,93.8,1159.1,15015.0,1393.5,able,61,185.4,89.8,H,M
299,12234,,,,,,,,5830.0,,,,,11112.0,,able,73,,89.8,H,M
300,12294,,,190.3,2217.8,,399.8,4963.8,8234.0,,10114.0,89.4,1064.1,15889.0,1302.4,able,45,,90.7,H,M
301,12348,,,,,,,,,,,,,11233.0,,able,82,,99.8,H,M
302,12350,311.0,17.4,219.4,2554.3,,471.5,,7319.0,1081.0,,101.8,1210.8,13918.0,1466.7,able,59,188.0,83.0,H,M
303,12372,,,,2784.0,,,,6967.0,,,,1277.5,,1602.2,able,79,,74.4,L,M
304,12373,,,,2698.6,,,,,,,,1315.5,,,able,64,188.0,93.0,H,M
305,12505,248.0,23.5,292.8,,,631.2,,5218.0,829.0,,135.5,1641.8,10235.0,2023.7,able,90,170.2,73.5,L,M
306,12548,327.0,,,2338.3,,397.9,,8226.0,1116.0,,87.5,1077.2,,1359.8,able,41,,93.0,H,M
307,12577,287.0,18.7,232.7,2824.7,,502.3,6338.0,6455.0,984.0,,111.8,1290.2,11993.0,1656.4,able,66,180.3,84.8,H,M
308,12683,,,,3055.0,,,,6030.0,,,,,,,able,78,175.3,76.7,H,M
309,12692,,,,,,,,6882.0,,,,,,,able,59,,,H,M
310,12722,,,205.9,,,,,,,,96.3,1130.6,,,able,52,,73.9,L,M
311,12784,,,244.4,2748.3,,507.1,,6748.0,935.0,,,1294.0,,1599.0,able,73,177.8,85.7,H,M
312,12797,315.0,17.4,,,,502.0,,,,,100.9,,,,able,64,185.4,107.5,H,M
313,12822,293.0,18.3,231.9,2530.6,,477.7,,,,,115.0,1228.4,,1492.8,able,58,,68.0,L,M
314,12841,,,,,,583.7,,,,,131.7,,,,able,84,,72.1,L,M
315,12863,,,,2980.0,,,,,,,,1454.0,11520.0,,able,61,180.3,83.0,L,M
316,12872,,,200.3,2330.2,,427.4,5092.5,7910.0,,10620.3,94.4,1104.7,14807.0,,able,59,185.4,78.9,H,M
317,12918,321.0,16.8,217.9,2477.5,,,,7477.0,,,98.4,1199.3,,,able,62,190.5,99.8,H,M
318,13098,,,,,,394.5,,8431.0,,,,,,,able,51,,91.6,H,M
319,13108,,,,2512.2,,,5368.2,,,,,,13735.0,,able,67,190.5,84.4,H,M
320,13116,,,,,,,,7165.0,,,,1263.0,,,able,65,180.3,93.0,H,M
321,13151,,,,,,,,6334.0,,,,,,,able,69,177.8,77.1,H,M
322,13284,,,,2425.6,,,,7542.0,,,,,,,able,69,,82.1,H,M
323,13368,,,,2838.3,,,,,,,,,,,able,48,,82.1,H,M
324,13535,,,,2667.6,,516.0,,6754.0,,,,1376.6,,,able,62,182.9,122.5,H,M
325,13581,311.0,20.1,215.0,2457.6,,449.4,,7510.0,1058.0,11644.8,104.7,1188.6,13575.0,1500.0,able,51,167.6,81.6,H,M
326,13582,,,,2649.0,,,,,,,,,,,able,53,195.6,86.6,H,M
327,13843,,,,,,,,,,,,1282.5,,,able,61,,26.3,L,F
328,13885,,,,,,523.2,,6606.0,,,111.3,1311.9,,1614.5,able,64,170.2,91.6,H,M
329,14340,288.0,19.0,234.4,2567.0,,486.0,,7145.0,1019.0,,110.8,1256.6,13665.0,1492.0,able,72,190.5,92.1,H,M
330,14624,,,,,,606.0,,,,,,,,,able,62,,79.8,H,M
331,14666,278.0,,235.3,2747.9,,514.1,6205.8,6659.0,,,110.6,1377.3,12641.0,1610.5,able,61,177.8,97.1,H,M
332,14745,,,,,,,,5621.0,,,,1724.3,,,able,76,172.7,72.6,L,M
333,15001,,,,,,,5782.4,7130.0,,,,,,,able,56,180.3,93.9,H,M
334,15118,,,,,,,,7028.0,,,,,,,able,41,,89.8,H,M
335,15171,,,,2807.0,,,,,,,,,,,able,67,,79.4,H,M
336,15300,246.0,22.7,307.7,,,,,,,,138.0,,,,able,89,,81.6,H,M
337,15428,,,,,,498.1,,,,,,,,,able,67,,81.6,H,M
338,15525,,,317.0,,,671.5,,,,,,,,,able,77,,86.2,H,M
339,15644,,,,,,,,6703.0,,,,1429.9,,1723.1,able,56,167.6,126.1,H,M
340,15730,,,,,,471.2,,,,,104.5,,,,able,63,182.9,74.8,H,M
341,15750,,,,,,478.4,,,,,,,,,able,53,185.4,101.6,H,M
342,15832,,19.9,,,,486.8,,7018.0,,,105.6,,,,able,61,,71.2,L,M
343,15852,,,235.8,,,,,6904.0,,,108.4,1440.6,,,able,50,180.3,70.8,L,M
344,15900,,,,,,,,6660.0,,,,,14015.0,,able,50,,93.0,H,M
345,15915,,,,2808.0,,,,6484.0,,,,1381.5,,,able,59,,74.4,H,F
346,16026,352.0,16.1,206.3,2368.2,,,,,,,91.8,,,1386.3,able,55,188.0,114.8,H,M
347,16062,,,,2479.1,,,5398.5,7190.0,,11216.8,,1226.4,14123.0,,able,62,188.0,79.8,H,M
348,16112,,,,,,504.8,,6068.0,,,,,,,able,57,,112.0,H,M
349,16135,,,,,,,,6593.0,,,,,,,able,53,,89.8,H,M
350,16225,287.0,,241.4,,,487.6,,,,,,1292.3,,1648.5,able,51,170.2,83.9,H,F
351,16345,292.0,,,,,,,,,,149.8,,,,able,57,188.0,82.6,H,M
352,16346,361.0,15.6,195.0,2204.9,,414.5,,,,,85.1,,,1352.7,able,51,193.0,122.5,H,M
353,16431,,,,2758.2,,,,6592.0,,,,1306.0,13102.0,,able,67,,90.7,H,M
354,16494,,,,,,563.4,,,,,,1448.1,,,able,67,188.0,113.4,H,M
355,16519,264.0,,239.6,2449.1,,,5593.1,7038.0,,,,1202.1,14374.0,,able,66,188.0,88.5,H,M
356,16547,,,,3478.1,,639.9,,,,,,,,2016.2,able,63,,59.9,H,F
357,16597,270.0,20.9,244.9,2798.4,,547.4,6688.6,6710.0,,,116.8,1291.0,,1590.0,able,71,180.3,81.2,L,M
358,16651,,,,2747.4,,,,6706.0,,,,,,1638.9,able,63,185.4,77.1,H,M
359,16654,,,,,,,,7271.0,,,,,,,able,45,185.4,78.9,H,M
360,16662,272.0,,,,,,,,,,,,,,able,44,,127.0,H,M
361,16680,,,,,,,,,,,,1215.2,,,able,43,182.9,94.3,H,M
362,16742,,,220.5,,,,,,,,,,,,able,62,188.0,72.6,L,M
363,16743,,,193.8,2291.0,,413.0,,7949.0,,,90.0,1123.0,,1369.0,able,50,200.7,117.9,H,M
364,16796,,,,,,463.5,,,,,,,,,able,54,188.0,72.6,L,M
365,16832,323.0,17.5,209.8,,,443.9,,7600.0,,,96.3,1157.4,,,able,65,177.8,74.8,L,M
366,16850,,,,,,,,,,,,1519.3,,,able,50,177.8,77.1,H,M
367,17001,,,,,,,,7004.0,,,,,,,able,63,182.9,86.2,H,M
368,17059,312.0,,219.0,2428.4,,,5267.7,7374.0,,,,1182.0,14541.0,,able,61,188.0,71.7,L,M
369,17100,,,,,,,,,,,,,,2418.8,able,74,177.8,85.3,H,M
370,17128,,,255.9,,,,,,,,,,,,able,62,177.8,76.2,L,M
371,17135,,,,,,412.5,,,,11535.2,,,,,able,46,182.9,95.3,H,M
372,17139,303.0,,227.0,2571.8,,,,7052.0,,,,1248.9,13349.0,1496.9,able,56,182.9,76.2,H,M
373,17152,333.0,,194.4,2173.2,,408.0,4730.9,8208.0,1226.0,,89.9,1062.3,15497.0,1276.7,able,52,180.3,88.5,H,M
374,17178,,,,,,,,,,,,1417.0,,,able,67,,114.3,H,M
375,17211,,,,,,481.8,,,,,,,,,able,48,193.0,99.8,H,M
376,17214,,,,,,705.2,,,,,,,,,able,84,,98.9,H,M
377,17243,,,201.9,2340.9,,,5211.0,7751.0,,,91.1,,14545.0,,able,62,182.9,73.9,H,M
378,17263,,,230.9,,,,,6803.0,,,,1276.6,,,able,53,195.6,113.4,H,M
379,17291,,,,,,,,,,,147.3,,,,able,74,182.9,89.8,H,M
380,17364,,,,,,425.4,,,,,,,,1395.0,able,57,,86.6,H,M
381,17414,,,196.7,,,412.5,,8023.0,,,91.4,1087.2,15427.0,,able,60,,88.9,H,M
382,17421,,,,2375.9,,,5405.2,7453.0,,,,1185.6,,,able,51,167.6,79.4,H,M
383,17491,319.0,17.3,225.2,,,489.2,,,,,93.3,,,,able,53,193.0,122.9,H,M
384,17526,,,,,,,5945.6,,,,,,,,able,60,,74.8,H,M
385,17535,,,,,,,,8181.0,,,,,,,able,54,,93.0,H,M
386,17547,,,,,,,,,,,,1332.1,,,able,65,182.9,104.3,H,M
387,17593,,,214.0,,,458.1,,7537.0,1014.0,,,1171.3,,1423.0,able,55,185.4,99.8,H,M
388,17603,,,,,,,,6112.0,,,,,,,able,39,,68.0,H,F
389,17604,,,,2862.1,,,,6553.0,,,,,,,able,69,175.3,70.3,L,M
390,17607,,,204.2,2436.6,,,5357.7,7422.0,,,,1146.2,,1415.4,able,54,182.9,74.8,L,M
391,17612,,,,2924.4,,,,,,,,,,,able,54,,69.9,L,M
392,17699,,,,,,,,6258.0,,,,,,,able,62,180.3,84.8,H,M
393,17712,,,247.8,2749.1,,503.1,,6965.0,,,,1279.1,,1565.0,able,59,188.0,87.1,H,M
394,17740,334.0,16.9,,,,,,,,,97.4,,,,able,67,172.7,69.9,L,M
395,17779,,,,2234.7,,444.5,5016.7,8153.0,,,,1069.7,15781.0,1426.1,able,51,198.1,104.8,H,M
396,17801,,,,,,600.9,,,,,,,,,able,57,182.9,85.3,H,M
397,17890,278.0,19.3,246.4,2929.1,,527.6,,6512.0,948.0,,108.8,1403.5,12325.0,1696.6,able,80,188.0,84.8,H,M
398,17938,,,,,,405.2,,,,,,,,,able,24,185.4,90.7,H,M
399,17942,,,223.0,2509.2,,467.1,5318.6,7131.0,,,102.0,1236.6,14359.0,1460.8,able,61,177.8,84.8,H,M
400,17963,,,235.5,,,523.6,,,,,108.5,,,,able,77,,94.8,H,M
401,18009,,,230.6,2520.2,,470.4,5534.0,7270.0,,,112.8,1235.8,14299.0,1466.0,able,54,,104.8,H,M
402,18197,,,215.2,2448.2,,451.0,,,,,,1208.5,,,able,55,185.4,77.1,L,M
403,18203,,,,,,,5445.6,,,,,,,,able,47,195.6,98.9,H,M
404,18229,,,,,,,,,,,,1569.3,,,able,53,,69.9,H,M
405,18230,,,,,,,,,,,85.9,,,,able,60,,79.8,H,M
406,18329,,,226.1,,,498.9,,6959.0,1013.0,,,1238.2,,1523.1,able,66,177.8,95.3,H,M
407,18452,,,,,,,,,,,,1463.0,,,able,65,,74.8,L,M
408,18494,,,,2424.2,,,,7138.0,,,,,14144.0,,able,47,193.0,88.9,H,M
409,18496,,,,,,,,,,,,,,1769.0,able,67,185.4,88.5,H,M
410,18509,,,255.7,2723.9,,,,,,,129.0,,,1608.2,able,53,175.3,60.8,H,F
411,18641,306.0,17.0,,,,,,,,,,,,,able,74,180.3,73.9,L,M
412,18646,282.0,,218.8,2489.4,,458.3,,7266.0,,,,1226.7,14226.0,1501.7,able,49,,79.8,H,M
413,18648,,,,2371.4,,,5437.1,6107.0,,,,1158.8,14169.0,,able,45,185.4,90.7,H,M
414,18694,348.0,16.3,196.6,2274.9,,410.3,4991.7,8087.0,1184.0,10031.2,89.4,1094.1,15350.0,1331.7,able,56,175.3,74.4,L,M
415,18711,,,213.8,,,436.3,,,,,99.6,1163.4,,,able,48,,69.9,L,M
416,18728,,21.2,,2742.7,,506.4,5842.3,6850.0,,12198.6,132.5,1344.8,13115.0,1582.4,able,68,170.2,88.5,H,M
417,18740,,,195.1,2331.8,,414.7,5247.4,7801.0,,,92.8,1121.2,15178.0,1352.3,able,57,200.7,122.5,H,M
418,18751,215.0,26.8,326.0,3721.0,,741.0,,5155.0,730.0,,151.3,1732.6,9911.0,2133.0,able,58,165.1,51.3,L,F
419,18753,,,,,,,,,,,,1270.6,,,able,53,,94.8,H,M
420,18755,,,,,,,,,,,,1693.8,,,able,64,175.3,84.8,H,M
421,18793,,,,,,567.3,,,,,,1564.5,,,able,50,,111.1,H,M
422,18815,,,213.2,2444.7,,440.5,5371.7,7450.0,,11141.1,,,14399.0,1451.9,able,52,185.4,88.9,H,M
423,18900,322.0,,210.4,2574.3,,,,7017.0,,,97.5,1211.6,,,able,50,,89.8,H,M
424,18925,,,,2816.9,,491.7,,,,,,1319.5,,,able,52,172.7,76.2,H,M
425,18932,,,,,,432.4,,7816.0,,,,,,,able,52,188.0,97.5,H,M
426,18967,,,,2307.2,,,,7894.0,,,,,,,able,60,,87.1,H,M
427,18980,,,,,,,,6412.0,,,,1352.3,,,able,61,,79.8,H,M
428,18982,317.0,17.6,216.1,2448.5,,458.8,5324.9,7517.0,1100.0,11479.6,98.9,1179.2,14673.0,1426.8,able,60,180.3,74.4,L,M
429,19008,,,263.1,,,552.3,,,,,119.1,,,,able,64,,88.0,H,M
430,19026,259.0,,264.4,,,547.3,,6902.0,921.0,,132.3,1426.4,,,able,54,,93.0,H,M
431,19078,270.0,,,,,,,,,,,,,,able,79,,99.8,H,M
432,19119,,,216.8,2330.2,,446.5,5353.6,7737.0,,,98.9,1159.1,15071.0,1451.7,able,58,188.0,93.0,H,M
433,19236,,,,,,444.3,,7580.0,,,,1154.7,,,able,62,,91.6,H,M
434,19318,,,219.2,,,,,7304.0,,,,,14288.0,,able,68,193.0,95.3,H,M
435,19363,,,,,,,5436.4,7479.0,,,,,,,able,41,,91.2,H,M
436,19438,,15.8,182.0,,,383.5,4759.2,,,,84.4,1029.0,,,able,48,185.4,84.8,H,M
437,19458,,,,3025.8,,,,,,,,,,,able,70,180.3,94.3,H,M
438,19476,206.0,,450.1,,,779.5,,,,,171.9,,,,able,89,177.8,79.4,H,M
439,19544,,,,,,,,,,,127.1,1489.3,,,able,47,,74.8,H,F
440,19557,,,,,,524.0,,,,,117.1,1362.2,,,able,74,185.4,81.6,H,M
441,19607,,,,2820.0,,,,,,,,,,,able,51,185.4,84.8,H,M
442,19687,,,,3341.4,,,,,,,,,,,able,64,167.6,66.7,H,F
443,19700,,,,5400.0,,,,,,,,,,,able,81,177.8,90.7,H,M
444,19749,,,,2298.2,,,5013.3,,,,,,,,able,54,185.4,93.0,H,M
445,19750,283.0,,232.9,2806.1,,483.3,,6825.0,,,108.1,,13196.0,,able,74,,79.8,H,M
446,19888,258.0,,248.8,,,498.4,,,,13888.0,,1335.2,,1595.3,able,42,175.3,86.2,H,F
447,19913,,,,,,,,,,,,1095.7,,,able,60,190.5,108.9,H,M
448,19996,,,,3152.1,,,,,,,,,,,able,65,,83.9,H,M
449,20084,,,,2556.5,,,,7086.0,,,,1274.6,13772.0,,able,61,188.0,124.7,H,M
450,20099,,,,,,,,,,,,1835.0,,,able,74,170.2,111.1,H,M
451,20107,,,,,,,,,,,,1180.0,,,able,61,,79.8,H,M
452,20113,,,,3188.4,,,,,,,,1417.3,,1758.3,able,66,177.8,68.0,H,F
453,20136,,,,,,455.1,,,,,103.2,,,,able,52,195.6,108.9,L,M
454,20170,,,218.0,,,,,,,,99.9,,,,able,70,172.7,65.8,L,M
455,20208,,,306.4,2888.0,,585.6,,6201.0,,,133.2,,12311.0,,able,69,162.6,54.4,L,F
456,20211,,,,3421.9,,,,,,,,,,,able,58,167.6,73.5,H,M
457,20220,,,,,,483.7,,,,,,,,,able,54,,81.6,H,F
458,20241,,,,3170.4,,550.7,6983.4,,,,130.6,1483.6,11524.0,,able,54,165.1,49.9,L,F
459,20258,,,314.9,,,,,,,,,,,,able,64,,71.7,H,M
460,20309,256.0,,,2473.0,,,,6995.0,,,,1342.0,,,able,61,160.0,53.1,L,F
461,20331,,,,,,,,,,,,,,2154.0,able,62,193.0,115.7,H,M
462,20334,,,,2343.0,,,,7416.0,,,,1165.0,15251.0,,able,52,193.0,99.3,H,M
463,20375,,,265.5,,,,,6721.0,,,,,,,able,54,188.0,88.5,H,M
464,20380,,,,2735.3,,,,,,,,,,,able,54,182.9,86.2,H,M
465,20404,,,,,,,,7528.0,,,,,,,able,51,,78.5,H,M
466,20448,,,264.0,,,515.0,,6589.0,,,,,,,able,66,,95.7,H,M
467,20449,,,,2369.0,,456.4,,7592.0,,,100.4,1150.1,,1391.7,able,63,177.8,73.9,L,M
468,20478,,,,,,,,8005.0,,,96.7,1136.5,,,able,50,,90.3,H,M
469,20496,306.0,18.0,228.1,2749.1,,476.6,5660.9,7046.0,1001.0,,109.7,1273.2,13973.0,,able,74,177.8,82.1,H,M
470,20517,,,,2489.6,,,,7329.0,,,,1188.0,,1418.4,able,64,180.3,101.6,H,M
471,20553,,17.3,,,,,,8002.0,,,,,,1348.0,able,52,,89.8,H,M
472,20578,,,,,,548.5,,,,,,1800.0,,,able,73,182.9,88.5,H,M
473,20583,,,,2780.3,,502.3,,,,,,,,,able,43,,58.1,L,F
474,20635,308.0,,,2570.0,,,,7350.0,,,,1208.0,,,able,58,,73.0,L,M
475,20645,,,,2517.6,,,5430.0,,,,,,,,able,72,,86.2,H,M
476,20788,,,269.2,,,,,,,,,,,,able,72,,76.2,L,M
477,20803,,,,,,,,,,,,,12105.0,,able,75,182.9,79.8,H,M
478,20816,,,,,,511.0,,,,,,,,,able,54,,79.8,H,M
479,20860,298.0,,250.3,2698.9,,497.0,,6984.0,,,120.7,1261.4,,1538.7,able,70,182.9,88.5,H,M
480,20877,318.0,,,,,464.7,,7636.0,,,,1183.4,,1434.6,able,63,190.5,88.5,H,M
481,20952,,,,,,,,6934.0,,,,,,,able,69,188.0,87.1,H,M
482,20985,,,,,,,,7333.0,,,,1193.7,,,able,58,182.9,88.0,H,M
483,21003,,,,,,,,,,,,,,1645.9,able,67,188.0,90.7,H,M
484,21004,271.0,20.1,292.7,,,597.5,,,,,144.6,1677.5,,2074.0,able,63,,92.5,H,M
485,21087,,,,,,535.6,,6385.0,,,,1367.3,,,able,61,,86.2,H,M
486,21092,,,,3640.5,,,,5219.0,,,,,,,able,70,,56.2,L,F
487,21095,,,,2483.2,,,,7328.0,,,,,14308.0,,able,53,175.3,88.5,H,M
488,21136,,,,,,534.4,,,,,,1401.6,,,able,69,177.8,,H,M
489,21185,,,,3103.4,,,,,,,,,,,able,75,,,L,M
490,21209,288.0,,227.7,2671.8,,475.6,5719.9,6913.0,,,107.9,,,1605.2,able,74,177.8,68.0,L,M
491,21265,,,,2308.2,,,,,,,,,15257.0,,able,51,,129.3,H,M
492,21272,,,,2898.8,,,,6148.0,,,,1489.0,,,able,66,175.3,63.5,L,M
493,21275,307.0,18.8,,,,473.8,,6960.0,,,101.8,1241.4,,1533.6,able,77,,74.8,L,M
494,21282,307.0,,225.4,2469.6,,,5384.8,7397.0,,11790.5,102.1,1212.6,,1462.7,able,49,,84.4,H,M
495,21297,,,,2992.9,,,6432.2,,,,,1499.3,11861.0,1802.7,able,73,185.4,79.4,H,M
496,21350,,,,,,,,,,12306.9,,,,,able,45,,,H,F
497,21369,,,286.9,,,,,,,,,,,,able,61,,,H,F
498,21373,,,,,,,,,,,,1536.0,,,able,73,,64.4,H,F
499,21487,,,,,,,,,,,,1273.3,,,able,50,182.9,83.9,H,M
500,21521,,,,,,,,6150.0,,,,,,,able,70,,102.1,H,M
501,21586,338.0,,218.3,,,,,,,,,,,,able,26,,60.8,H,M
502,21589,,,,,,,,,,,,1448.0,,,able,76,,81.6,H,M
503,21731,270.0,21.3,271.9,3085.5,,582.9,,,,,,1466.1,,,able,64,,69.4,L,M
504,21748,,,,2492.7,,,,7289.0,,,,,14344.0,,able,67,,99.8,H,M
505,21861,,,219.5,,,,,7129.0,,,,,,,able,27,177.8,93.0,H,M
506,21886,,,,,,,,7637.0,,,,1148.8,,,able,61,177.8,73.9,L,M
507,21924,330.0,17.4,201.1,2417.1,,434.9,5193.7,7648.0,,10612.0,92.8,1183.3,14767.0,1408.2,able,76,193.0,86.2,H,M
508,21936,,,,2796.5,,,,6589.0,,,,1362.8,12900.0,,able,61,180.3,81.2,H,M
509,21956,,,,2337.4,,,,7758.0,,,,1138.8,,1378.4,able,60,,82.1,H,M
510,21997,275.0,,247.8,,,560.2,,6310.0,947.0,,117.0,1423.7,12454.0,1654.0,able,78,185.4,90.7,H,M
511,22005,,,,2567.4,,,,,,,,1237.7,,,able,58,,104.8,H,M
512,22015,334.0,,,2373.1,,433.5,,7728.0,,,,1129.8,,,able,51,188.0,115.7,H,M
513,22037,,,,,,518.7,5850.6,,,,,,,,able,73,175.3,65.8,L,M
514,22063,311.0,18.4,224.1,2581.8,,478.1,,,,,100.3,1198.4,,1490.5,able,56,195.6,117.0,H,M
515,22119,,,,2279.2,,430.0,4983.3,7866.0,,,,1105.9,15489.0,1366.0,able,67,188.0,82.1,H,M
516,22259,,,,,,,,,,,,1224.9,,,able,52,177.8,69.9,H,F
517,22270,267.0,,,,,533.7,,6345.0,917.0,,121.3,,,,able,61,,,H,F
518,22308,330.0,,,,,,,,,,,,,,able,53,188.0,99.8,H,M
519,22427,,,,2373.6,,,,7782.0,,,,,,,able,56,177.8,80.3,H,M
520,22539,,,,,,,,,,,,1252.2,,,able,59,185.4,94.8,H,M
521,22565,,,,,,,,,,,,1331.9,12633.0,,able,73,175.3,89.4,H,M
522,22681,,,,2326.9,,422.1,,,,,94.6,1118.0,,,able,56,172.7,83.9,H,M
523,22695,,,,,,616.4,,,,,,,,,able,90,180.3,68.9,H,M
524,22733,,,,,,,,4386.0,,,,,9687.0,,able,57,,57.2,L,F
525,22836,,,,,,,,6075.0,,,,1490.0,,,able,66,,87.1,H,M
526,22844,,,,,,439.4,,,,,,1136.4,,,able,50,188.0,103.0,H,M
527,22870,,,,,,,,,,,,1536.2,,,able,57,,88.5,H,M
528,22881,177.0,,365.0,,,,,,,,,,,2273.0,able,66,,,H,F
529,22887,,,231.0,2564.6,,491.5,5834.1,6775.0,,,,,13810.0,,able,54,185.4,72.1,L,M
530,22903,,,,2835.8,,,,,,,,1328.7,,1625.2,able,73,182.9,93.9,H,M
531,22951,298.0,18.6,,2747.0,,529.7,,,1006.0,,108.8,1358.9,,,able,83,182.9,83.9,H,M
532,22968,262.0,,,,,518.1,,6005.0,915.0,,125.9,,,,able,64,,62.1,H,F
533,22972,,,,,,598.4,,,,,,,,,able,74,182.9,72.1,L,M
534,23010,,,,,,474.1,,,,,,,,,able,65,188.0,99.3,H,M
535,23021,,,,,,,,7127.0,,,,,,,able,61,,87.1,H,M
536,23051,316.0,18.2,,,,,,,,,102.1,,,,able,70,,81.6,H,M
537,23081,324.0,,218.0,2521.2,,477.3,,7227.0,1103.0,,,1243.2,,1524.4,able,66,177.8,91.2,H,M
538,25130,,,,,,517.6,,,,,,,,,able,66,182.9,99.8,H,M
539,25138,,,,2398.0,,449.6,,,1118.0,,,,,,able,60,180.3,90.7,H,M
540,25157,,,,,,,,,,,,1811.8,,,PR3 (AK),68,,88.5,H,M
541,25185,,,,2674.8,,506.1,,,,,,1255.8,,,able,53,185.4,96.2,H,M
542,25203,,18.7,224.0,2616.8,,476.6,,7191.0,,,,1226.6,,,able,67,188.0,88.0,H,M
543,25229,,,,,,,,,,,,2100.0,,,able,72,,82.1,H,M
544,25253,,,,2259.3,,,,,,,,,,,able,49,,70.3,L,M
545,25297,,,,,,420.4,,,,,,,,,able,63,,77.1,H,M
546,25318,,,,,,571.0,,,,,,,,,able,73,,81.6,H,M
547,25353,,,,2248.5,,,,8223.0,,,,1072.1,,,able,41,198.1,120.2,H,M
548,25364,367.0,15.1,179.0,2085.0,,379.3,4552.4,8679.0,1303.0,9512.9,82.7,998.6,16894.0,1208.4,able,51,185.4,93.0,H,M
549,25381,,,,,,587.0,,,,,,,,,able,62,,73.9,L,M
550,25392,,,191.3,2155.0,,405.2,4701.3,8316.0,,,,1054.7,16226.0,1279.0,able,49,185.4,104.8,H,M
551,25402,,,,,,,,6658.0,,,,,,,able,56,175.3,58.1,L,M
552,25434,,,241.5,2528.1,,487.3,5441.7,7171.0,,,108.2,1242.5,14221.0,1500.6,able,71,,66.7,L,M
553,25487,,,,,,,,7337.0,,,,,,,able,53,,78.5,H,F
554,28018,,,,2347.7,,,,8100.0,,,,,,,able,44,185.4,74.8,L,M
555,28060,273.0,,,,,,,,,,,,,,able,83,165.1,68.0,L,M
556,28114,,,,2664.6,,,,7015.0,,,,,,1551.4,able,53,,88.9,H,M
557,28139,311.0,,223.9,,,,5785.4,7215.0,,,,1165.5,,,able,43,188.0,163.3,H,M
558,28140,,,,2390.5,,452.2,,,,,,1162.9,,1395.4,able,38,,77.1,H,M
559,28197,,18.9,,,,,,,,,,,,,able,46,180.3,68.0,L,M
560,28227,,,,,,,,6323.0,,,,,,,able,72,175.3,82.6,H,M
561,28231,,,215.5,,,503.0,,,,,92.3,,,,able,43,198.1,114.8,H,M
562,28246,,,,3588.8,,647.7,,,,,,1679.2,,2317.1,able,80,,72.6,L,M
563,28371,,,,,,,,7541.0,,,,,,,able,45,,99.8,H,M
564,28373,211.0,,292.7,2956.7,,592.3,6644.2,,,,118.4,1372.3,,1756.0,able,50,182.9,79.4,H,M
565,28377,,,,2367.6,,,,,,,,,,,able,56,,83.0,H,M
566,28583,289.0,,,,,,,6605.0,966.0,,,,,,able,83,,88.5,H,M
567,28616,272.0,,251.0,,,,,,952.0,,,1292.0,,,able,46,,103.9,H,M
568,28617,,,,,,,5474.6,,,11898.3,,,,,able,54,,74.8,H,F
569,28629,293.0,,232.6,2560.0,,479.8,6016.4,7154.0,,,106.3,1254.8,13528.0,1520.1,able,67,182.9,70.3,L,M
570,28732,,,,,,416.2,,,,,,1134.2,,,able,46,190.5,91.2,H,M
571,28737,,,,,,416.4,,,,,,,13821.0,,able,60,177.8,90.7,H,M
572,28876,260.0,,233.1,2528.8,,,,6909.0,,,,1303.8,13965.0,1513.4,able,60,180.3,78.0,H,M
573,28899,,,,,,,5690.4,7354.0,,,,,,,able,63,177.8,79.8,H,M
574,28940,,,,,,,,4330.0,,,,,,,able,50,170.2,52.2,L,M
575,28953,,,248.0,2695.4,,498.4,5892.2,,,,,1307.3,,1610.8,able,64,175.3,72.1,L,M
576,28962,,,,,,506.7,,,,,,1317.5,,,able,59,,108.0,H,M
577,28980,,,,,,,,,,,,1258.9,,,able,51,188.0,96.2,H,M
578,29037,,,,,,479.7,,,,,,,,,able,58,,86.2,H,M
579,29139,,,,4200.0,,,,,,,,,,,able,68,,81.6,H,M
580,29150,,,,,,,4767.3,,,,,,,,able,52,182.9,89.8,H,M
581,29164,,,,2760.9,,,,6649.0,,,,1275.4,,,able,72,,102.1,H,M
582,29278,,,232.0,,,495.0,,6904.0,,,113.4,1288.0,,1551.5,able,65,,72.6,H,M
583,29328,,,,,,715.9,,,,,,,,,able,76,172.7,113.4,L,M
584,29465,241.0,,265.0,2861.8,,,,,,,,1350.0,,1679.3,able,70,182.9,73.9,L,M
585,29486,,,,2349.3,,433.9,5308.2,7657.0,,,,1170.1,15127.0,1479.2,able,40,180.3,81.6,H,M
586,29508,,,366.4,,,636.2,,,,,,,,,able,71,,68.0,L,M
587,29571,,,,,,538.0,,,,,,1414.2,,,able,57,,,H,F
588,29585,,,,,,,4849.1,,,,,,15800.0,,able,37,190.5,96.6,H,M
589,29616,,,,,,,,,,,,1313.9,,,able,49,,82.6,H,M
590,29720,,,,,,,4916.0,,,10041.2,,,,,able,45,,94.8,H,M
591,29734,,,,,,537.0,,,,,,,,,able,65,,88.5,H,M
